"nflId","height","weight","birthDate","collegeName","position","displayName"
53645,6.25,232,NA,"Miami","OLB","Quincy Roche"
53646,5.75,212,NA,"Virginia Tech","RB","Khalil Herbert"
53647,6.25,235,NA,"Texas","QB","Sam Ehlinger"
53649,6.083,224,NA,"Boston College","ILB","Isaiah McDuffie"
53655,6.5,325,NA,"Tennessee","G","Trey Smith"
53656,6.333,205,NA,"South Carolina","SS","Israel Mukuamu"
53658,6.417,205,NA,"Charleston, W. Va.","WR","Mike Strachan"
53661,6.417,280,NA,"Kentucky","DT","Phil Hoskins"
53662,5.833,205,NA,"Maryland","RB","Jake Funk"
53663,6.167,251,NA,"Tulane","ILB","Patrick Johnson"
53665,6.417,315,NA,"Texas Tech","G","Jack Anderson"
53667,6.5,330,NA,"Nebraska","G","Matt Farniok"
53668,6.333,257,NA,"Ohio State","OLB","Jonathon Cooper"
53669,6.333,248,NA,"Baylor","DE","William Bradley-King"
53674,6,180,NA,"Oklahoma","FS","Tre Norwood"
53675,6.25,252,NA,"Penn State","DE","Shaka Toney"
53677,6.5,306,NA,"Penn State","G","Will Fries"
53678,6.25,220,NA,"Notre Dame","WR","Ben Skowronek"
53679,6.333,340,NA,"Brigham Young","NT","Khyiris Tonga"
53685,5.917,215,NA,"Mississippi State","RB","Kylin Hill"
53687,6.083,190,NA,"Brigham Young","WR","Dax Milne"
53703,6,220,NA,"Duke","RB","Deon Jackson"
53707,6.083,202,NA,"Southern Mississippi","WR","Tim Jones"
53712,6.167,282,NA,"Rutgers","DT","Michael Dwumfour"
53715,6.333,240,NA,"Mississippi","TE","Kenny Yeboah"
53716,6.167,225,NA,"Illinois","OLB","Milo Eifler"
53727,6.75,310,NA,"Duke","T","Devery Hamilton"
53732,5.75,205,NA,"Pittsburgh","WR","D.J. Turner"
53739,6.417,215,NA,"Minn. State-Mankato","TE","Shane Zylstra"
53746,6,220,NA,"Alabama-Birmingham","RB","Spencer Brown"
53819,5.667,178,NA,"Texas Christian","FS","Ar'Darius Washington"
53854,6.083,190,NA,"Notre Dame","CB","Nick McCloud"
53855,6.333,251,NA,"Bowling Green","TE","Quintin Morris"
53861,6.417,330,NA,"Middle Tennessee","G","Robert Jones"
53868,6.5,315,NA,"Iowa","T","Alaric Jackson"
53883,5.833,195,NA,"Nebraska","CB","Dicaprio Bootle"
53887,6.25,277,NA,"Georgia","DE","Malik Herring"
53894,6.417,311,NA,"Florida State","DT","Marvin Wilson"
53896,6,244,NA,"Louisiana State","FB","Tory Carter"
53897,6.417,244,NA,"Alabama","TE","Miller Forristall"
53900,6.333,340,NA,"Michigan State","DT","Naquan Jones"
53932,6,245,NA,"South Carolina","FB","Adam Prentice"
53941,6.417,315,NA,"Buffalo","T","Kayode Awosika"
53946,6.333,260,NA,"Nebraska","TE","Jack Stoll"
53953,5.917,198,NA,"Arkansas","CB","Jerry Jacobs"
53957,5.917,178,NA,"Kansas State","CB","A.J. Parker"
53959,6.333,255,NA,"Notre Dame","TE","Brock Wright"
54003,5.917,190,NA,"Tennessee","CB","Bryce Thompson"
54006,6.5,330,NA,"California","T","Jake Curhan"
54038,6.5,245,NA,"Arkansas","TE","Feleipe Franks"
54042,5.833,229,NA,"Ball State","RB","Caleb Huntley"
54044,6.333,260,NA,"Mississippi State","OLB","Kobe Jones"
54428,5.917,180,NA,"Florida International","WR","Maurice Alexander"
54466,6.417,275,NA,"Georgia","OLB","Travon Walker"
54467,6.5,265,NA,"Michigan","DE","Aidan Hutchinson"
54468,6.083,195,NA,"Louisiana State","CB","Derek Stingley"
54469,6.25,200,NA,"Cincinnati","CB","Ahmad Gardner"
54470,6.417,250,NA,"Oregon","OLB","Kayvon Thibodeaux"
54471,6.333,320,NA,"North Carolina State","T","Ikem Ekwonu"
54472,6.583,360,NA,"Alabama","T","Evan Neal"
54473,6.417,210,NA,"Southern California","WR","Drake London"
54474,6.417,310,NA,"Mississippi State","T","Charles Cross"
54475,6,192,NA,"Ohio State","WR","Garrett Wilson"
54476,6.083,185,NA,"Ohio State","WR","Chris Olave"
54478,6.5,340,NA,"Georgia","DT","Jordan Davis"
54479,6.333,220,NA,"Notre Dame","FS","Kyle Hamilton"
54480,6.333,325,NA,"Texas A&amp;M","G","Kenyon Green"
54481,5.917,182,NA,"Penn State","WR","Jahan Dotson"
54482,6.25,305,NA,"Boston College","G","Zion Johnson"
54483,6.25,225,NA,"Arkansas","WR","Treylon Burks"
54485,6.25,220,NA,"Pittsburgh","QB","Kenny Pickett"
54486,5.917,195,NA,"Washington","CB","Trent McDuffie"
54487,6.333,240,NA,"Georgia","ILB","Quay Walker"
54488,6.167,196,NA,"Florida","CB","Kaiir Elam"
54489,6.5,332,NA,"Tulsa","T","Tyler Smith"
54490,6.25,290,NA,"Iowa","C","Tyler Linderbaum"
54491,6.333,260,NA,"Florida State","DE","Jermaine Johnson"
54492,6.25,235,NA,"Utah","ILB","Devin Lloyd"
54493,6.25,315,NA,"Georgia","DT","Devonte Wyatt"
54494,6.5,301,NA,"Chattanooga","G","Cole Strange"
54495,6.333,275,NA,"Purdue","DE","George Karlaftis"
54496,6,192,NA,"Michigan","FS","Dax Hill"
54497,6.083,200,NA,"Georgia","FS","Lewis Cine"
54498,6.5,275,NA,"Houston","DE","Logan Hall"
54499,6.417,208,NA,"North Dakota State","WR","Christian Watson"
54500,6,188,NA,"Auburn","CB","Roger McCreary"
54501,6.083,220,NA,"Iowa State","RB","Breece Hall"
54502,6,200,NA,"Baylor","FS","Jalen Pitre"
54503,6.25,256,NA,"Penn State","OLB","Arnold Ebiketie"
54504,6,195,NA,"Washington","CB","Kyler Gordon"
54505,6.333,265,NA,"Minnesota","OLB","Boye Mafe"
54506,5.833,210,NA,"Michigan State","RB","Kenneth Walker"
54508,5.917,185,NA,"Kentucky","WR","Wan'Dale Robinson"
54511,6.25,278,NA,"Kentucky","DT","Josh Paschal"
54512,6.333,312,NA,"Alabama","DT","Phidarian Mathis"
54513,6.083,202,NA,"Penn State","SS","Jaquan Brisker"
54514,6,195,NA,"Tennessee","CB","Alontae Taylor"
54515,6.25,180,NA,"Baylor","WR","Tyquan Thornton"
54516,6.25,290,NA,"Nebraska","C","Cam Jurgens"
54517,6.25,200,NA,"Georgia","WR","George Pickens"
54518,6.25,213,NA,"Cincinnati","WR","Alec Pierce"
54519,5.833,195,NA,"Western Michigan","WR","Skyy Moore"
54520,6.25,245,NA,"Colorado State","TE","Trey McBride"
54521,6.333,265,NA,"Mississippi","DE","Sam Williams"
54522,6.417,310,NA,"Central Michigan","G","Luke Goedeke"
54523,6.25,230,NA,"Montana State","ILB","Troy Andersen"
54524,6.333,295,NA,"Louisiana State","G","Ed Ingram"
54525,6,205,NA,"Nebraska","CB","Cam Taylor-Britt"
54526,6.333,250,NA,"Southern California","DE","Drake Jackson"
54527,6.083,210,NA,"Cincinnati","SS","Bryan Cook"
54528,5.917,190,NA,"Georgia","RB","James Cook"
54529,6.25,238,NA,"Oklahoma","OLB","Nik Bonitto"
54530,6.5,300,NA,"Kentucky","C","Luke Fortner"
54531,6.083,230,NA,"Oklahoma","ILB","Brian Asamoah"
54532,6.333,325,NA,"North Carolina","G","Joshua Ezeudu"
54533,6.167,200,NA,"Mississippi State","CB","Martin Emerson"
54534,6.417,310,NA,"Ohio State","T","Nicholas Petit-Frere"
54535,6.25,242,NA,"Wyoming","ILB","Chad Muma"
54536,6,200,NA,"Tennessee","WR","Velus Jones"
54537,6.583,319,NA,"Washington State","T","Abraham Lucas"
54538,6.583,265,NA,"Virginia","TE","Jelani Woods"
54540,6.167,232,NA,"Alabama","ILB","Christian Harris"
54541,6.333,336,NA,"Connecticut","DT","Travis Jones"
54542,6.583,305,NA,"Central Michigan","T","Bernhard Raimann"
54543,6.583,270,NA,"Alabama-Birmingham","DE","Alex Wright"
54545,6.333,250,NA,"UCLA","TE","Greg Dulcich"
54546,6.167,170,NA,"Louisiana State","CB","Cordale Flott"
54547,6.333,240,NA,"Western Kentucky","OLB","DeAngelo Malone"
54548,6,225,NA,"Georgia","ILB","Nakobe Dean"
54549,6.333,290,NA,"Texas A&amp;M","DE","DeMarvin Leal"
54550,5.667,185,NA,"Houston","CB","Marcus Jones"
54551,6.083,215,NA,"Liberty","QB","Malik Willis"
54552,6.417,270,NA,"San Diego State","OLB","Cameron Thomas"
54553,6.25,195,NA,"South Alabama","WR","Jalen Tolbert"
54554,6.083,222,NA,"Baylor","OLB","Terrel Bernard"
54555,6.25,285,NA,"Memphis","G","Dylan Parham"
54556,6.167,210,NA,"Arizona State","RB","Rachaad White"
54558,6.083,223,NA,"Louisiana State","RB","Tyrion Davis-Price"
54560,6.333,290,NA,"Florida","DT","Zach Carter"
54561,6.083,215,NA,"Maryland","SS","Nick Cross"
54562,6.083,200,NA,"Illinois","SS","Kerby Joseph"
54563,6.083,228,NA,"Alabama","RB","Brian Robinson"
54564,6.167,205,NA,"Purdue","WR","David Bell"
54565,6.417,240,NA,"Cincinnati","OLB","Myjai Sanders"
54566,6.417,250,NA,"Ohio State","TE","Jeremy Ruckert"
54567,6.167,230,NA,"Georgia","ILB","Channing Tindall"
54568,6.167,261,NA,"Wisconsin","OLB","Leo Chenal"
54570,6.167,199,NA,"Southern Methodist","WR","Danny Gray"
54571,6.417,250,NA,"Washington","TE","Cade Otton"
54572,5.833,215,NA,"Florida","RB","Dameon Pierce"
54573,6.25,290,NA,"Oklahoma","DT","Perrion Winfrey"
54574,6.083,198,NA,"Cincinnati","CB","Coby Bryant"
54575,6.75,380,NA,"Minnesota","T","Daniel Faalele"
54576,6.5,299,NA,"Louisiana-Lafayette","T","Max Mitchell"
54577,6.5,255,NA,"San Diego State","TE","Daniel Bellinger"
54578,6,191,NA,"Louisiana-Lafayette","FS","Percy Butler"
54579,6.083,205,NA,"Iowa","FS","Dane Belton"
54580,5.917,195,NA,"Pittsburgh","CB","Damarri Mathis"
54581,6.417,285,NA,"Iowa State","DE","Eyioma Uwazurike"
54582,6.417,270,NA,"Texas A&amp;M","DE","Micheal Clemons"
54583,6.167,193,NA,"Missouri","CB","Akayleb Evans"
54584,6.083,192,NA,"Alabama","CB","Jalyn Armour-Davis"
54585,6.25,241,NA,"Penn State","ILB","Brandon Smith"
54586,5.917,170,NA,"Arizona State","CB","Jack Jones"
54587,6,215,NA,"Georgia","RB","Zamir White"
54588,6.083,215,NA,"Texas A&amp;M","RB","Isaiah Spiller"
54591,6.333,325,NA,"Louisiana State","DT","Neil Farrell"
54592,5.917,205,NA,"South Dakota State","RB","Pierre Strong"
54594,6.417,250,NA,"Wisconsin","TE","Jake Ferguson"
54596,6.083,220,NA,"Michigan","RB","Hassan Haskins"
54597,6.167,200,NA,"Nevada","WR","Romeo Doubs"
54599,6.417,295,NA,"Texas-San Antonio","G","Spencer Burford"
54600,6.25,197,NA,"Fayetteville State","CB","Joshua Williams"
54601,6.583,310,NA,"North Dakota State","G","Cordell Volson"
54602,6.083,220,NA,"Western Kentucky","QB","Bailey Zappe"
54604,6.333,240,NA,"Coastal Carolina","TE","Isaiah Likely"
54605,6.417,295,NA,"Wake Forest","T","Zach Tom"
54606,5.75,180,NA,"Houston","CB","Damarion Williams"
54607,5.917,175,NA,"South Carolina State","CB","Cobie Durant"
54608,6.25,250,NA,"Maryland","TE","Chigoziem Okonkwo"
54611,6.167,232,NA,"Indiana","ILB","Micah McFadden"
54612,6.417,325,NA,"Arizona State","DT","D.J. Davidson"
54613,6,190,NA,"Boise State","WR","Khalil Shakir"
54614,6.5,240,NA,"Nevada","TE","Cole Turner"
54615,6.333,310,NA,"Stanford","DT","Thomas Booker"
54616,5.917,220,NA,"Brigham Young","RB","Tyler Allgeier"
54618,6.333,205,NA,"Texas-San Antonio","CB","Tariq Woolen"
54619,5.833,220,NA,"Mississippi","RB","Snoop Conner"
54622,6.333,200,NA,"Sam Houston State","CB","Zyon McCollum"
54624,6.417,298,NA,"Missouri State","DT","Eric Johnson"
54625,6.333,320,NA,"UCLA","DT","Otito Ogbonnia"
54627,5.833,170,NA,"Samford","WR","Montrell Washington"
54628,5.917,191,NA,"UCLA","WR","Kyle Philips"
54632,5.917,206,NA,"Fresno State","CB","Daron Bland"
54633,6.583,310,NA,"Southern Utah","T","Braxton Jones"
54635,6.5,259,NA,"Oregon State","TE","Teagan Quitoriano"
54636,6.417,300,NA,"Washington","C","Luke Wattenberg"
54637,5.833,187,NA,"Toledo","CB","Samuel Womack"
54639,6.333,256,NA,"Miami, O.","DE","Dominique Robinson"
54640,6.25,290,NA,"Tennessee","DT","Matthew Butler"
54641,6.25,239,NA,"Louisiana State","ILB","Damone Clark"
54642,6.25,255,NA,"Virginia Tech","TE","James Mitchell"
54643,6.5,320,NA,"Arkansas","DT","John Ridgeway"
54644,6.333,270,NA,"South Carolina","OLB","Kingsley Enagbare"
54646,6.083,235,NA,"Kansas","OLB","Kyron Johnson"
54648,5.833,220,NA,"South Carolina","RB","Kevin Harris"
54650,6.083,205,NA,"Villanova","CB","Christian Benford"
54653,5.917,225,NA,"Oklahoma State","ILB","Malcolm Rodriguez"
54654,6.5,245,NA,"Virginia Tech","OLB","Amare Barno"
54656,6,191,NA,"Michigan State","WR","Jalen Nailor"
54660,6.333,325,NA,"Georgia","G","Jamaree Salyer"
54663,6.333,221,NA,"Southern Methodist","TE","Grant Calcaterra"
54665,6.417,292,NA,"Northwest Missouri State","DT","Sam Roberts"
54666,6,215,NA,"Southern California","RB","Keaontay Ingram"
54667,6.083,196,NA,"Oklahoma","WR","Mike Woods"
54668,5.833,205,NA,"Baylor","RB","Trestan Ebner"
54671,6.25,291,NA,"Wisconsin","DE","Matt Henningsen"
54673,6,230,NA,"Michigan State","TE","Connor Heyward"
54677,6,190,NA,"Georgia","CB","Derion Kendrick"
54680,6.25,315,NA,"Virginia Tech","C","Lecitus Smith"
54683,6.417,265,NA,"Minnesota","TE","Ko Kieft"
54686,6.083,195,NA,"Penn State","CB","Tariq Castro-Fields"
54687,6,190,NA,"Arkansas","CB","Montaric Brown"
54688,6.417,272,NA,"Oklahoma","DE","Isaiah Thomas"
54696,6.167,235,NA,"Clemson","OLB","Baylon Spector"
54698,6.25,210,NA,"Lenoir-Rhyne","WR","Dareke Young"
54702,6,176,NA,"Arizona State","CB","Chase Lucas"
54703,6.5,315,NA,"Ohio State","T","Thayer Munford"
54704,6.083,201,NA,"Yale","FS","Rodney Thomas"
54705,6,201,NA,"Oklahoma State","CB","Christian Holmes"
54708,6.25,204,NA,"Washington State","CB","Jaylen Watson"
54709,6.333,200,NA,"Valdosta State","CB","Christian Matthew"
54712,6.167,221,NA,"Kansas State","QB","Skylar Thompson"
54716,5.917,215,NA,"Rutgers","RB","Isiah Pacheco"
54717,6.333,260,NA,"Coastal Carolina","DE","Jeff Gunter"
54718,5.833,195,NA,"Kansas State","FS","Russ Yeast"
54721,6.25,242,NA,"Penn State","OLB","Jesse Luketa"
54723,6.25,190,NA,"Nebraska","WR","Samori Toure"
54725,6.25,230,NA,"Purdue","RB","Zander Horvath"
54727,6.083,212,NA,"Iowa State","QB","Brock Purdy"
54733,6.25,325,NA,"Michigan","NT","Donovan Jeter"
54750,6.167,275,NA,"Florida State","OLB","Keir Thomas"
54758,6.333,250,NA,"Norfolk State","OLB","De'Shaan Dixon"
54778,5.917,183,NA,"Mississippi","CB","Jaylon Jones"
54781,6.167,232,NA,"Wisconsin","ILB","Jack Sanborn"
54784,6.417,240,NA,"California","TE","Jake Tonges"
54810,5.667,170,NA,"Utah","WR","Britain Covey"
54827,6.25,250,NA,"Framingham State","DE","Joshua Onujiogu"
54833,6,205,NA,"Illinois","FS","Tony Adams"
54846,6.417,227,NA,"Ohio","TE","Armani Rogers"
54850,5.833,200,NA,"Georgia Tech","WR","Kyric Mcgowan"
54871,6.25,265,NA,"Purdue","DE","DaMarcus Mitchell"
54905,5.667,225,NA,"Oklahoma State","RB","Jaylen Warren"
54915,6.083,200,NA,"West Florida","FS","D'Anthony Bell"
54931,6.167,223,NA,"Idaho State","WR","Tanner Conner"
54936,5.75,187,NA,"Texas A&amp;M-Commerce","CB","Kader Kohou"
54937,5.917,194,NA,"Oregon","SS","Verone McKinley"
54938,6,185,NA,"Mississippi","WR","Braylon Sanders"
54939,6.333,293,NA,"Nebraska","DT","Ben Stille"
54948,6.25,379,NA,"Kentucky","NT","Marquan McCall"
54949,6.25,230,NA,"Fresno State","OLB","Arron Mosby"
55000,6.083,195,NA,"Vanderbilt","CB","Allan George"
55014,5.75,194,NA,"Virginia Tech","RB","Raheem Blackshear"
55016,6.333,260,NA,"Syracuse","DE","Kingsley Jonathan"
55030,6.083,295,NA,"Appalachian State","DT","Demetrius Taylor"
55032,6.25,260,NA,"North Carolina","OLB","Tomon Fox"
55042,5.917,245,NA,"Central Michigan","FB","Troy Hairston"
55043,6.083,230,NA,"Illinois","OLB","Jake Hansen"
55045,6.083,296,NA,"Notre Dame","DT","Kurt Hinish"
55071,5.833,180,NA,"Texas Tech","WR","Kaylon Geiger"
55087,6.333,252,NA,"Wake Forest","OLB","Luiji Vilain"
55104,6.167,195,NA,"Missouri Western","CB","Sam Webb"
55105,6.083,220,NA,"Wake Forest","OLB","Luke Masterson"
55113,6.083,218,NA,"Georgia Tech","RB","Jordan Mason"
55125,6.5,311,NA,"Montana State","G","Lewis Kidd"
55133,6,180,NA,"Weber State","WR","Rashid Shaheed"
55145,5.667,190,NA,"Fresno State","RB","Ronnie Rivers"
55149,6.25,205,NA,"Florida A&amp;M","FS","Markquese Bell"
55151,5.833,207,NA,"Florida","RB","Malik Davis"
55157,6.333,245,NA,"Indiana","TE","Peyton Hendershot"
55158,6.167,205,NA,"Western Illinois","WR","Dennis Houston"
55168,6.083,195,NA,"Ferris State","WR","Jared Bernhardt"
55173,6.417,321,NA,"Kansas State","DT","Timmy Horne"
55175,6.25,230,NA,"Colorado","ILB","Nate Landman"
55181,5.917,190,NA,"Rutgers","CB","Tre Avery"
55190,6.083,285,NA,"Maryland","DE","Sam Okuayinonu"
55200,6.5,266,NA,"Indiana","DT","Ryder Anderson"
55212,6,230,NA,"Iowa State","ILB","Jake Hummel"
55239,6.167,300,NA,"Pennsylvania","DT","Prince Emili"
55240,6.083,185,NA,"Buffalo","CB","Ja'Marcus Ingram"
55241,6.167,280,NA,"Coastal Carolina","DT","C.J. Brewer"
